Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 100 Hz
Time (s)	Voltage (V)
1.460004	2.9052734375
1.470004	3.0224609375
1.479996	2.98828125
1.490004	2.822265625
1.500004	2.6953125
1.510004	2.6513671875
1.519996	2.7587890625
1.529996	2.9150390625
1.539996	3.017578125
1.549996	2.96875
1.56	2.822265625
1.57	2.7001953125
1.579996	2.65625
1.589996	2.7734375
1.599996	2.919921875
1.61	3.0078125
1.619996	2.958984375
1.629996	2.802734375
1.639996	2.6953125
1.649996	2.6708984375
1.659996	2.783203125
1.669996	2.9296875
1.680004	3.0126953125
1.689996	2.939453125
1.699996	2.7978515625
1.710004	2.6953125
1.720004	2.685546875
1.729996	2.7880859375
1.74	2.9296875
1.749996	3.0029296875
1.760004	2.9345703125
1.769996	2.79296875
1.779996	2.7001953125
1.790004	2.705078125
1.800004	2.8076171875
1.810004	2.9345703125
1.819996	3.0029296875
1.830004	2.9248046875
1.840004	2.783203125
1.850004	2.7001953125
1.859996	2.705078125
1.869996	2.802734375
1.879996	2.9345703125
1.889996	2.998046875
1.899996	2.9150390625
1.91	2.783203125
1.919996	2.7001953125
1.929996	2.7197265625
1.939996	2.822265625
1.949996	2.939453125
1.959996	2.98828125
1.969996	2.900390625
1.980004	2.783203125
1.989996	2.705078125
1.999996	2.734375
2.010004	2.8369140625
2.020004	2.9345703125
2.029996	2.98828125
2.039996	2.8857421875
2.050004	2.7783203125
2.060004	2.705078125
2.069996	2.7490234375
2.08	2.83203125
2.090004	2.9443359375
2.100004	2.9736328125
2.110004	2.8857421875
2.119996	2.7783203125
2.130004	2.705078125
2.140004	2.744140625
2.150004	2.8466796875
2.159996	2.939453125
2.169996	2.96875
2.179996	2.880859375
2.189996	2.7685546875
2.2	2.705078125
2.21	2.744140625
2.219996	2.8466796875
2.229996	2.939453125
2.239996	2.958984375
2.25	2.8759765625
2.259996	2.7685546875
2.269996	2.71484375
2.279996	2.75390625
2.289996	2.8564453125
2.299996	2.9345703125
2.309996	2.9443359375
2.320004	2.8759765625
2.329996	2.7587890625
2.339996	2.7197265625
2.350004	2.7587890625
2.360004	2.8515625
2.369996	2.939453125
2.38	2.939453125
2.389996	2.8662109375
2.400004	2.7587890625
2.409996	2.724609375
2.419996	2.7587890625
2.430004	2.861328125
2.440004	2.9345703125
2.450004	2.9345703125
2.459996	2.861328125
2.470004	2.75390625
2.480004	2.7392578125
2.490004	2.7587890625
2.499996	2.8662109375
2.509996	2.939453125
2.519996	2.9296875
2.529996	2.861328125
2.539996	2.7490234375
2.55	2.7392578125
2.559996	2.763671875
2.569996	2.87109375
2.579996	2.939453125
2.589996	2.9248046875
2.599996	2.8369140625
2.609996	2.75390625
2.620004	2.744140625
2.629996	2.7734375
2.639996	2.8759765625
2.650004	2.939453125
2.660004	2.9248046875
2.669996	2.841796875
2.679996	2.7587890625
2.690004	2.7392578125
2.700004	2.783203125
2.709996	2.87109375
2.72	2.9296875
2.730004	2.9248046875
2.740004	2.83203125
2.750004	2.7587890625
2.759996	2.7392578125
2.770004	2.7880859375
2.780004	2.8662109375
2.790004	2.9345703125
2.799996	2.9150390625
2.809996	2.83203125
2.819996	2.7587890625
2.829996	2.75390625
2.84	2.7880859375
2.85	2.8759765625
2.859996	2.9296875
2.869996	2.900390625
2.879996	2.8271484375
2.89	2.7490234375
2.899996	2.7490234375
2.909996	2.7978515625
2.919996	2.8759765625
2.929996	2.9296875
2.939996	2.8955078125
2.949996	2.822265625
2.960004	2.7587890625
2.969996	2.75390625
2.979996	2.802734375
2.990004	2.880859375
3.000004	2.9296875
3.009996	2.8955078125
3.02	2.8076171875
3.029996	2.75390625
3.040004	2.75390625
3.049996	2.8125
3.059996	2.8857421875
3.070004	2.9248046875
3.080004	2.8857421875
3.090004	2.8125
3.099996	2.75390625
3.110004	2.763671875
3.120004	2.802734375
3.130004	2.8857421875
3.139996	2.9296875
3.149996	2.890625
3.159996	2.8076171875
3.169996	2.7587890625
3.179996	2.75390625
3.19	2.8125
3.199996	2.8857421875
3.209996	2.919921875
3.219996	2.880859375
3.229996	2.802734375
3.239996	2.75390625
3.249996	2.7587890625
3.260004	2.8173828125
3.269996	2.890625
3.279996	2.9150390625
3.290004	2.880859375
3.300004	2.79296875
3.309996	2.763671875
3.319996	2.763671875
3.330004	2.822265625
3.340004	2.8955078125
3.349996	2.919921875
3.36	2.880859375
3.370004	2.79296875
3.380004	2.7587890625
3.390004	2.763671875
3.399996	2.83203125
3.410004	2.890625
3.420004	2.9150390625
3.430004	2.8759765625
3.439996	2.7978515625
3.449996	2.7587890625
3.459996	2.7685546875
3.469996	2.8369140625
3.48	2.890625
3.49	2.91015625
3.499996	2.87109375
3.509996	2.79296875
3.519996	2.75390625
3.53	2.763671875
3.539996	2.83203125
3.549996	2.890625
3.559996	2.9052734375
3.569996	2.8564453125
3.579996	2.79296875
3.589996	2.763671875
3.600004	2.7734375
3.609996	2.8369140625
3.619996	2.8955078125
3.630004	2.91015625
3.640004	2.8564453125
3.649996	2.7880859375
3.66	2.75390625
3.669996	2.7734375
3.680004	2.8369140625
3.689996	2.890625
3.699996	2.900390625
3.710004	2.8564453125
3.720004	2.79296875
3.730004	2.7587890625
3.739996	2.7734375
3.750004	2.8369140625
3.760004	2.9052734375
3.770004	2.900390625
3.779996	2.861328125
3.789996	2.7880859375
3.799996	2.7587890625
3.809996	2.783203125
3.819996	2.8466796875
3.83	2.900390625
3.839996	2.8955078125
3.849996	2.861328125
3.859996	2.7880859375
3.869996	2.763671875
3.879996	2.7783203125
3.889996	2.8515625
3.900004	2.900390625
3.909996	2.890625
3.919996	2.8564453125
3.930004	2.7783203125
3.940004	2.7587890625
3.949996	2.79296875
3.959996	2.8466796875
3.970004	2.8955078125
3.980004	2.890625
3.989996	2.822265625
4.0	2.7880859375
4.010004	2.763671875
4.020004	2.7880859375
4.030004	2.8564453125
4.039996	2.8955078125
4.050004	2.8857421875
4.060004	2.841796875
4.070004	2.7783203125
4.079996	2.763671875
4.089996	2.79296875
4.099996	2.8564453125
4.109996	2.900390625
4.12	2.8857421875
4.13	2.83203125
4.139996	2.783203125
4.149996	2.7685546875
4.159996	2.79296875
4.17	2.8564453125
4.179996	2.8955078125
4.189996	2.8857421875
4.199996	2.8369140625
4.209996	2.783203125
4.219996	2.7587890625
4.229996	2.802734375
4.240004	2.861328125
4.249996	2.8857421875
4.259996	2.8759765625
4.270004	2.8271484375
4.280004	2.7783203125
4.289996	2.7685546875
4.3	2.802734375
4.309996	2.861328125
4.320004	2.8955078125
4.329996	2.8759765625
4.339996	2.83203125
4.350004	2.783203125
4.360004	2.7685546875
4.370004	2.802734375
4.379996	2.8515625
4.390004	2.890625
4.400004	2.880859375
4.410004	2.8369140625
4.419996	2.7734375
4.429996	2.7685546875
4.439996	2.8125
4.449996	2.8564453125
4.459996	2.890625
4.47	2.8662109375
4.479996	2.822265625
4.489996	2.7783203125
4.499996	2.7783203125
4.509996	2.8173828125
4.519996	2.8662109375
4.529996	2.890625
4.540004	2.87109375
4.549996	2.8271484375
4.559996	2.7783203125
4.570004	2.7734375
4.580004	2.822265625
4.589996	2.87109375
4.599996	2.890625
4.610004	2.87109375
4.620004	2.822265625
4.629996	2.7783203125
4.64	2.7783203125
4.650004	2.8125
4.660004	2.87109375
4.670004	2.8857421875
4.679996	2.87109375
4.690004	2.822265625
4.700004	2.7734375
4.710004	2.783203125
4.719996	2.8271484375
4.729996	2.87109375
4.739996	2.8857421875
4.749996	2.8662109375
4.76	2.8125
4.77	2.7734375
4.779996	2.783203125
4.789996	2.822265625
4.799996	2.8759765625
4.81	2.8759765625
4.819996	2.861328125
4.829996	2.79296875
4.839996	2.7783203125
4.849996	2.7880859375
4.859996	2.8271484375
4.869996	2.8759765625
4.880004	2.8857421875
4.889996	2.861328125
4.899996	2.8076171875
4.910004	2.783203125
4.920004	2.783203125
4.929996	2.8271484375
4.94	2.8759765625
4.949996	2.880859375
4.960004	2.861328125
4.969996	2.8076171875
4.979996	2.783203125
4.990004	2.783203125
5.000004	2.8271484375
5.010004	2.87109375
5.019996	2.880859375
5.030004	2.861328125
5.040004	2.8076171875
5.050004	2.783203125
5.059996	2.783203125
5.069996	2.83203125
5.079996	2.87109375
5.089996	2.8857421875
5.099996	2.8515625
5.11	2.8076171875
5.119996	2.783203125
5.129996	2.79296875
5.139996	2.83203125
5.149996	2.87109375
5.159996	2.8759765625
5.169996	2.8564453125
5.180004	2.8076171875
5.189996	2.7783203125
5.199996	2.7978515625
5.210004	2.8369140625
5.220004	2.87109375
5.229996	2.880859375
5.239996	2.8564453125
5.250004	2.8076171875
5.260004	2.7783203125
5.269996	2.7880859375
5.28	2.8466796875
5.290004	2.8759765625
5.300004	2.8759765625
5.310004	2.8466796875
5.319996	2.802734375
5.330004	2.783203125
5.340004	2.8076171875
5.350004	2.8466796875
5.359996	2.8759765625
5.369996	2.8759765625
5.379996	2.8515625
5.389996	2.8076171875
5.4	2.7880859375
5.41	2.802734375
5.419996	2.8369140625
5.429996	2.8759765625
5.439996	2.8759765625
5.45	2.8466796875
5.459996	2.7880859375
5.469996	2.783203125
5.479996	2.802734375
5.489996	2.8466796875
5.499996	2.87109375
5.509996	2.87109375
5.520004	2.841796875
5.529996	2.79296875
5.539996	2.7880859375
5.550004	2.8076171875
5.560004	2.8515625
5.569996	2.880859375
5.58	2.87109375
5.589996	2.841796875
5.600004	2.802734375
5.609996	2.783203125
5.619996	2.8076171875
5.630004	2.8515625
5.640004	2.87109375
5.650004	2.8662109375
5.659996	2.8369140625
5.670004	2.79296875
5.680004	2.783203125
5.690004	2.8076171875
5.699996	2.8564453125
5.709996	2.87109375
5.719996	2.87109375
5.729996	2.83203125
5.739996	2.79296875
5.75	2.7880859375
5.759996	2.8173828125
5.769996	2.8515625
5.779996	2.8662109375
5.789996	2.87109375
5.799996	2.8125
5.809996	2.7978515625
5.820004	2.7880859375
5.829996	2.8173828125
5.839996	2.8564453125
5.850004	2.8759765625
5.860004	2.8662109375
5.869996	2.83203125
5.879996	2.79296875
5.890004	2.7880859375
5.900004	2.822265625
5.909996	2.8564453125
5.92	2.8759765625
5.930004	2.861328125
5.940004	2.8125
5.950004	2.7880859375
5.959996	2.79296875
5.970004	2.822265625
5.980004	2.8515625
5.990004	2.87109375
5.999996	2.8515625
6.009996	2.8173828125
6.019996	2.7880859375
6.029996	2.7880859375
6.04	2.822265625
6.05	2.8564453125
6.059996	2.8759765625
6.069996	2.8564453125
6.079996	2.8125
6.09	2.79296875
6.099996	2.7978515625
6.109996	2.822265625
6.119996	2.8564453125
6.129996	2.8759765625
6.139996	2.8564453125
6.149996	2.822265625
6.160004	2.7880859375
6.169996	2.79296875
6.179996	2.822265625
6.190004	2.8564453125
6.200004	2.87109375
6.209996	2.8515625
6.22	2.8076171875
6.229996	2.79296875
6.240004	2.79296875
6.249996	2.83203125
6.259996	2.8564453125
6.270004	2.8662109375
6.280004	2.8515625
6.290004	2.8173828125
6.299996	2.7978515625
6.310004	2.802734375
6.320004	2.8271484375
6.330004	2.8564453125
6.339996	2.87109375
6.349996	2.8515625
6.359996	2.8173828125
6.369996	2.7978515625
6.379996	2.802734375
6.39	2.8271484375
6.399996	2.861328125
6.409996	2.8662109375
6.419996	2.8466796875
6.429996	2.822265625
6.439996	2.7978515625
6.449996	2.802734375
6.460004	2.83203125
6.469996	2.8564453125
6.479996	2.8662109375
6.490004	2.8515625
6.500004	2.8076171875
6.509996	2.79296875
6.519996	2.79296875
6.530004	2.841796875
6.540004	2.8564453125
6.549996	2.861328125
6.56	2.8564453125
6.570004	2.8125
6.580004	2.79296875
6.590004	2.8076171875
6.599996	2.8369140625
6.610004	2.861328125
6.620004	2.8662109375
6.630004	2.841796875
6.639996	2.8076171875
6.649996	2.7978515625
6.659996	2.802734375
6.669996	2.8369140625
6.68	2.861328125
6.69	2.87109375
6.699996	2.841796875
6.709996	2.8125
6.719996	2.79296875
6.73	2.8125
6.739996	2.841796875
6.749996	2.861328125
6.759996	2.8662109375
6.769996	2.841796875
6.779996	2.8076171875
6.789996	2.79296875
6.800004	2.8076171875
6.809996	2.841796875
6.819996	2.8564453125
6.830004	2.8564453125
6.840004	2.8369140625
6.849996	2.802734375
6.86	2.7880859375
6.869996	2.8173828125
6.880004	2.8466796875
6.889996	2.8662109375
6.899996	2.8564453125
6.910004	2.83203125
6.920004	2.802734375
6.930004	2.7978515625
6.939996	2.8173828125
6.950004	2.841796875
6.960004	2.8564453125
6.970004	2.8515625
6.979996	2.841796875
6.989996	2.7978515625
6.999996	2.802734375
7.009996	2.8173828125
7.019996	2.841796875
7.03	2.8662109375
7.039996	2.861328125
7.049996	2.83203125
7.059996	2.7978515625
7.069996	2.802734375
7.079996	2.8125
7.089996	2.8515625
7.100004	2.8662109375
7.109996	2.861328125
7.119996	2.8271484375
7.130004	2.7978515625
7.140004	2.802734375
7.149996	2.8271484375
7.159996	2.8564453125
7.170004	2.861328125
7.180004	2.8564453125
7.189996	2.83203125
7.2	2.7978515625
7.210004	2.802734375
7.220004	2.8125
7.230004	2.8564453125
7.239996	2.8515625
7.250004	2.861328125
7.260004	2.8271484375
7.270004	2.7978515625
7.279996	2.7978515625
7.289996	2.822265625
7.299996	2.861328125
7.309996	2.861328125
7.32	2.8564453125
7.33	2.822265625
7.339996	2.8076171875
7.349996	2.802734375
7.359996	2.8271484375
7.37	2.8515625
7.379996	2.861328125
7.389996	2.8564453125
7.399996	2.822265625
7.409996	2.8076171875
7.419996	2.802734375
7.429996	2.83203125
7.440004	2.8466796875
7.449996	2.861328125
7.459996	2.8466796875
7.470004	2.8271484375
7.480004	2.802734375
7.489996	2.8076171875
7.5	2.83203125
7.509996	2.8564453125
7.520004	2.8662109375
7.529996	2.8466796875
7.539996	2.8271484375
7.550004	2.7978515625
7.560004	2.8076171875
7.570004	2.8369140625
7.579996	2.8564453125
7.590004	2.861328125
7.600004	2.8466796875
7.610004	2.822265625
7.619996	2.7978515625
7.629996	2.8076171875
7.639996	2.83203125
7.649996	2.8515625
7.659996	2.861328125
7.67	2.841796875
7.679996	2.822265625
7.689996	2.7978515625
7.699996	2.8076171875
7.709996	2.841796875
7.719996	2.8564453125
7.729996	2.861328125
7.740004	2.8466796875
7.749996	2.822265625
7.759996	2.802734375
7.770004	2.8125
7.780004	2.8369140625
7.789996	2.8564453125
7.799996	2.8564453125
7.810004	2.841796875
7.820004	2.8125
7.829996	2.7978515625
7.84	2.8173828125
7.850004	2.8369140625
7.860004	2.8515625
7.870004	2.861328125
7.879996	2.841796875
7.890004	2.8076171875
7.900004	2.802734375
7.910004	2.822265625
7.919996	2.8369140625
7.929996	2.8564453125
7.939996	2.8564453125
7.949996	2.8466796875
7.96	2.802734375
7.97	2.802734375
7.979996	2.8125
7.989996	2.8515625
7.999996	2.8564453125
8.01	2.8564453125
8.019996	2.8369140625
8.029996	2.802734375
8.039996	2.8076171875
8.049996	2.822265625
8.059996	2.8466796875
8.069996	2.8564453125
8.080004	2.861328125
8.089996	2.8369140625
8.099996	2.8076171875
8.110004	2.8076171875
8.120004	2.8173828125
8.129996	2.8369140625
8.14	2.8564453125
8.149996	2.8564453125
8.160004	2.83203125
8.169996	2.7978515625
8.179996	2.8076171875
8.190004	2.822265625
8.200004	2.8466796875
8.210004	2.861328125
8.219996	2.8564453125
8.230004	2.83203125
8.240004	2.8076171875
8.250004	2.8076171875
8.259996	2.83203125
8.269996	2.8466796875
8.279996	2.8515625
8.289996	2.8564453125
8.299996	2.83203125
8.31	2.8076171875
8.319996	2.8076171875
8.329996	2.8271484375
8.339996	2.8466796875
8.349996	2.861328125
8.359996	2.8515625
8.369996	2.8369140625
8.380004	2.8076171875
8.389996	2.802734375
8.399996	2.8271484375
8.410004	2.841796875
8.420004	2.8515625
8.429996	2.8515625
8.439996	2.8271484375
8.450004	2.8125
8.460004	2.8076171875
8.469996	2.83203125
8.48	2.8515625
8.490004	2.8564453125
8.500004	2.8515625
8.510004	2.822265625
8.519996	2.7978515625
8.530004	2.802734375
8.540004	2.8369140625
8.550004	2.8466796875
8.559996	2.861328125
8.569996	2.8466796875
8.579996	2.83203125
8.589996	2.7978515625
8.6	2.8125
8.61	2.8271484375
8.619996	2.8515625
8.629996	2.8564453125
8.639996	2.8466796875
8.65	2.822265625
8.659996	2.802734375
8.669996	2.8125
8.679996	2.83203125
8.689996	2.8515625
8.699996	2.861328125
8.709996	2.8466796875
8.720004	2.8271484375
8.729996	2.802734375
8.739996	2.8125
8.750004	2.83203125
8.760004	2.8466796875
8.769996	2.8564453125
8.78	2.8515625
8.789996	2.8173828125
8.800004	2.7978515625
8.809996	2.8076171875
8.819996	2.83203125
8.830004	2.8515625
8.840004	2.8564453125
8.850004	2.8466796875
8.859996	2.8173828125
8.870004	2.8076171875
8.880004	2.8173828125
8.890004	2.8369140625
8.899996	2.8564453125
8.909996	2.8466796875
8.919996	2.8466796875
8.929996	2.8125
8.939996	2.8076171875
8.95	2.8173828125
8.959996	2.841796875
8.969996	2.8515625
8.979996	2.8564453125
8.989996	2.841796875
8.999996	2.8076171875
9.009996	2.8125
9.020004	2.8125
9.029996	2.8466796875
9.039996	2.841796875
9.050004	2.8515625
9.060004	2.83203125
9.069996	2.822265625
9.079996	2.8125
9.090004	2.822265625
9.100004	2.841796875
9.109996	2.8515625
9.12	2.8515625
9.130004	2.841796875
9.140004	2.8125
9.150004	2.8125
9.159996	2.8271484375
9.170004	2.8515625
9.180004	2.8564453125
9.190004	2.8515625
9.199996	2.83203125
9.209996	2.822265625
9.219996	2.802734375
9.229996	2.822265625
9.24	2.841796875
9.25	2.861328125
9.259996	2.8515625
9.269996	2.83203125
9.279996	2.8173828125
9.29	2.8125
9.299996	2.8271484375
9.309996	2.8369140625
9.319996	2.8564453125
9.329996	2.8515625
9.339996	2.83203125
9.349996	2.8173828125
9.360004	2.8125
9.369996	2.822265625
9.379996	2.8466796875
9.390004	2.8564453125
9.400004	2.8466796875
9.409996	2.8369140625
9.42	2.8173828125
9.429996	2.8076171875
9.440004	2.83203125
9.449996	2.841796875
9.459996	2.861328125
9.470004	2.841796875
9.480004	2.83203125
9.490004	2.8125
9.499996	2.8076171875
9.510004	2.822265625
9.520004	2.8515625
9.530004	2.8564453125
9.539996	2.8466796875
9.549996	2.83203125
9.559996	2.8125
9.569996	2.8125
9.579996	2.83203125
9.59	2.8515625
9.599996	2.8515625
9.609996	2.8564453125
9.619996	2.8369140625
9.629996	2.8125
9.639996	2.8125
9.649996	2.822265625
9.660004	2.8466796875
9.669996	2.8515625
9.679996	2.8515625
9.690004	2.83203125
9.700004	2.8076171875
9.709996	2.8173828125
9.719996	2.83203125
9.730004	2.8515625
9.740004	2.8515625
9.749996	2.8466796875
9.76	2.8271484375
9.770004	2.8125
9.780004	2.822265625
9.790004	2.83203125
9.799996	2.841796875
9.810004	2.8564453125
9.820004	2.841796875
9.830004	2.8271484375
9.839996	2.8076171875
9.849996	2.8125
9.859996	2.841796875
9.869996	2.8466796875
9.88	2.8564453125
9.89	2.8515625
9.899996	2.822265625
9.909996	2.822265625
9.919996	2.8173828125
9.93	2.8369140625
9.939996	2.8466796875
9.949996	2.8564453125
9.959996	2.8466796875
9.969996	2.8271484375
9.979996	2.8125
9.989996	2.8076171875
10.000004	2.8369140625
10.009996	2.8466796875
10.019996	2.8564453125
10.030004	2.841796875
10.040004	2.8271484375
10.049996	2.802734375
10.06	2.822265625
10.069996	2.841796875
10.080004	2.8466796875
10.089996	2.8564453125
10.099996	2.841796875
10.110004	2.822265625
10.120004	2.8125
10.130004	2.822265625
10.139996	2.8369140625
10.150004	2.8515625
10.160004	2.8564453125
10.170004	2.841796875
10.179996	2.8271484375
10.189996	2.8076171875
10.199996	2.822265625
10.209996	2.8369140625
10.219996	2.8564453125
10.23	2.8515625
10.239996	2.83203125
10.249996	2.8271484375
10.259996	2.8125
10.269996	2.822265625
10.279996	2.8369140625
10.289996	2.8564453125
10.300004	2.8515625
10.309996	2.841796875
10.319996	2.822265625
10.330004	2.8076171875
10.340004	2.8173828125
10.349996	2.8369140625
10.359996	2.8564453125
10.370004	2.8515625
10.380004	2.841796875
10.389996	2.8173828125
10.4	2.8125
10.410004	2.822265625
10.420004	2.8369140625
10.430004	2.8466796875
10.439996	2.841796875
10.450004	2.8369140625
10.460004	2.8125
10.470004	2.8125
10.479996	2.8271484375
10.489996	2.8466796875
10.499996	2.8515625
10.509996	2.8515625
10.52	2.8369140625
10.53	2.8173828125
10.539996	2.8173828125
10.549996	2.822265625
10.559996	2.8466796875
10.57	2.8515625
10.579996	2.8466796875
10.589996	2.8369140625
10.599996	2.822265625
10.609996	2.8271484375
10.619996	2.822265625
10.629996	2.8466796875
10.640004	2.8564453125
10.649996	2.8515625
10.659996	2.8369140625
10.670004	2.822265625
10.680004	2.8173828125
10.689996	2.83203125
10.7	2.8466796875
10.709996	2.8515625
10.720004	2.8515625
10.729996	2.8271484375
10.739996	2.822265625
10.750004	2.8173828125
10.760004	2.8271484375
10.770004	2.8515625
10.779996	2.8515625
10.790004	2.8466796875
10.800004	2.8369140625
10.810004	2.8125
10.819996	2.8173828125
10.829996	2.8369140625
10.839996	2.841796875
10.849996	2.8564453125
10.859996	2.841796875
10.87	2.83203125
10.879996	2.8125
10.889996	2.8125
10.899996	2.8369140625
10.909996	2.8466796875
10.919996	2.8515625
10.929996	2.8466796875
10.940004	2.8369140625
10.949996	2.8173828125
10.959996	2.8173828125
10.970004	2.83203125
10.980004	2.8466796875
10.989996	2.8466796875
10.999996	2.8466796875
11.010004	2.8369140625
11.020004	2.8173828125
11.029996	2.8125
11.04	2.8369140625
11.050004	2.8515625
11.060004	2.8515625
11.070004	2.8466796875
11.079996	2.8369140625
11.090004	2.8173828125
11.100004	2.8173828125
11.110004	2.8271484375
11.119996	2.8515625
11.129996	2.8466796875
11.139996	2.841796875
11.149996	2.83203125
11.16	2.8173828125
11.17	2.8271484375
11.179996	2.8271484375
11.189996	2.841796875
11.199996	2.8466796875
11.21	2.8466796875
11.219996	2.83203125
11.229996	2.8173828125
11.239996	2.8271484375
11.249996	2.83203125
11.259996	2.8515625
11.269996	2.8515625
11.280004	2.841796875
11.289996	2.822265625
11.299996	2.8271484375
11.310004	2.822265625
11.320004	2.8369140625
11.329996	2.841796875
11.34	2.841796875
11.349996	2.8466796875
11.360004	2.822265625
11.369996	2.822265625
11.379996	2.822265625
11.390004	2.8369140625
11.400004	2.841796875
11.410004	2.8466796875
11.419996	2.841796875
11.430004	2.8271484375
11.440004	2.8173828125
11.450004	2.8271484375
11.459996	2.841796875
11.469996	2.8466796875
11.479996	2.8515625
11.489996	2.83203125
11.499996	2.8271484375
11.51	2.8125
11.519996	2.8271484375
11.529996	2.83203125
11.539996	2.8466796875
11.549996	2.8515625
11.559996	2.8369140625
11.569996	2.822265625
11.580004	2.8173828125
11.589996	2.822265625
11.599996	2.8369140625
11.610004	2.841796875
11.620004	2.8515625
11.629996	2.8369140625
11.639996	2.822265625
11.650004	2.8076171875
11.660004	2.8271484375
11.669996	2.83203125
11.68	2.8466796875
11.690004	2.841796875
11.700004	2.8369140625
11.710004	2.822265625
11.719996	2.822265625
11.730004	2.8271484375
11.740004	2.8369140625
11.750004	2.8515625
11.759996	2.8515625
11.769996	2.8369140625
11.779996	2.8271484375
11.789996	2.8173828125
11.8	2.8271484375
11.81	2.8369140625
11.819996	2.841796875
11.829996	2.841796875
11.839996	2.8271484375
11.85	2.822265625
11.859996	2.822265625
11.869996	2.8369140625
11.879996	2.841796875
11.889996	2.8466796875
11.899996	2.841796875
11.909996	2.83203125
11.920004	2.822265625
11.929996	2.822265625
11.939996	2.8271484375
11.950004	2.8466796875
11.960004	2.8515625
11.969996	2.841796875
11.98	2.8369140625
11.989996	2.822265625
12.000004	2.822265625
12.009996	2.8271484375
12.019996	2.8466796875
12.030004	2.841796875
12.040004	2.8515625
12.050004	2.83203125
12.059996	2.8125
12.070004	2.8271484375
12.080004	2.8369140625
12.090004	2.841796875
12.099996	2.8466796875
12.109996	2.841796875
12.119996	2.8271484375
12.129996	2.8173828125
12.139996	2.8271484375
12.15	2.83203125
12.159996	2.8515625
12.169996	2.841796875
12.179996	2.8466796875
12.189996	2.8271484375
