Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 100 Hz
Time (s)	Voltage (V)
3.57	2.880859375
3.58	2.8271484375
3.59	2.75390625
3.6	2.79296875
3.61	2.861328125
3.62	2.890625
3.63	2.861328125
3.64	2.783203125
3.65	2.7685546875
3.66	2.841796875
3.67	2.8857421875
3.68	2.87109375
3.69	2.79296875
3.7	2.7587890625
3.71	2.8173828125
3.72	2.880859375
3.73	2.880859375
3.74	2.8173828125
3.75	2.7587890625
3.76	2.7978515625
3.77	2.8662109375
3.78	2.8857421875
3.79	2.841796875
3.8	2.7783203125
3.809996	2.7880859375
3.82	2.8564453125
3.83	2.880859375
3.84	2.861328125
3.850004	2.79296875
3.86	2.7734375
3.87	2.822265625
3.88	2.880859375
3.89	2.87109375
3.899996	2.8125
3.91	2.7685546875
3.92	2.8125
3.930004	2.87109375
3.94	2.8759765625
3.95	2.8369140625
3.96	2.7783203125
3.97	2.802734375
3.98	2.8564453125
3.99	2.880859375
4.0	2.8515625
4.01	2.7880859375
4.02	2.783203125
4.03	2.841796875
4.04	2.880859375
4.05	2.8564453125
4.060004	2.802734375
4.07	2.7734375
4.08	2.822265625
4.089996	2.8759765625
4.1	2.87109375
4.11	2.8271484375
4.12	2.7734375
4.13	2.8076171875
4.14	2.8564453125
4.149996	2.8759765625
4.16	2.841796875
4.17	2.7880859375
4.180004	2.79296875
4.190004	2.8466796875
4.199996	2.8759765625
4.21	2.8564453125
4.22	2.802734375
4.23	2.7783203125
4.24	2.8271484375
4.25	2.8662109375
4.26	2.8662109375
4.27	2.822265625
4.28	2.783203125
4.29	2.8125
4.3	2.8662109375
4.31	2.8759765625
4.32	2.8369140625
4.33	2.7880859375
4.34	2.802734375
4.35	2.8564453125
4.36	2.880859375
4.37	2.8515625
4.38	2.7978515625
4.39	2.79296875
4.4	2.8369140625
4.41	2.8662109375
4.42	2.861328125
4.43	2.8125
4.44	2.783203125
4.449996	2.8271484375
4.46	2.87109375
4.47	2.87109375
4.48	2.822265625
4.490004	2.7880859375
4.5	2.8076171875
4.51	2.861328125
4.52	2.8759765625
4.53	2.841796875
4.539996	2.79296875
4.55	2.7978515625
4.56	2.8515625
4.570004	2.87109375
4.58	2.8564453125
4.59	2.8125
4.6	2.79296875
4.61	2.822265625
4.62	2.87109375
4.63	2.8662109375
4.64	2.8173828125
4.65	2.79296875
4.66	2.8173828125
4.67	2.861328125
4.68	2.87109375
4.69	2.83203125
4.700004	2.79296875
4.71	2.802734375
4.72	2.8564453125
4.729996	2.880859375
4.74	2.8515625
4.75	2.7978515625
4.76	2.7978515625
4.77	2.8369140625
4.78	2.8759765625
4.789996	2.861328125
4.8	2.8173828125
4.81	2.79296875
4.820004	2.8271484375
4.830004	2.861328125
4.839996	2.861328125
4.85	2.8271484375
4.86	2.79296875
4.87	2.8125
4.88	2.8564453125
4.89	2.87109375
4.9	2.8515625
4.91	2.7978515625
4.92	2.802734375
4.93	2.841796875
4.94	2.87109375
4.95	2.8564453125
4.96	2.8076171875
4.97	2.802734375
4.98	2.83203125
4.99	2.8662109375
5.0	2.861328125
5.01	2.822265625
5.02	2.7880859375
5.03	2.8173828125
5.04	2.8564453125
5.05	2.87109375
5.06	2.8369140625
5.07	2.7978515625
5.08	2.8076171875
5.089996	2.8564453125
5.1	2.8564453125
5.11	2.841796875
5.12	2.802734375
5.130004	2.7978515625
5.14	2.8369140625
5.15	2.861328125
5.16	2.8515625
5.17	2.8125
5.179996	2.79296875
5.19	2.822265625
5.2	2.8515625
5.210004	2.87109375
5.22	2.8173828125
5.23	2.802734375
5.24	2.8125
5.25	2.8564453125
5.26	2.87109375
5.27	2.841796875
5.28	2.802734375
5.29	2.802734375
5.3	2.8466796875
5.31	2.8564453125
5.32	2.8564453125
5.33	2.8076171875
5.340004	2.8076171875
5.35	2.83203125
5.36	2.8662109375
5.369996	2.861328125
5.38	2.822265625
5.39	2.802734375
5.4	2.822265625
5.41	2.861328125
5.42	2.861328125
5.429996	2.8369140625
5.44	2.802734375
5.45	2.8076171875
5.460004	2.8466796875
5.470004	2.861328125
5.479996	2.8466796875
5.49	2.802734375
5.5	2.8076171875
5.51	2.8369140625
5.52	2.861328125
5.53	2.8564453125
5.54	2.822265625
5.55	2.7978515625
5.56	2.822265625
5.57	2.8515625
5.58	2.861328125
5.59	2.8271484375
5.6	2.7978515625
5.61	2.822265625
5.62	2.8466796875
5.63	2.8662109375
5.64	2.8466796875
5.65	2.8076171875
5.66	2.802734375
5.67	2.8466796875
5.68	2.8662109375
5.69	2.8515625
5.7	2.8173828125
5.71	2.8076171875
5.72	2.8369140625
5.729996	2.861328125
5.74	2.8564453125
5.75	2.822265625
5.76	2.7978515625
5.770004	2.822265625
5.78	2.8515625
5.79	2.861328125
5.8	2.83203125
5.81	2.802734375
5.819996	2.8173828125
5.83	2.8564453125
5.84	2.861328125
5.850004	2.8369140625
5.86	2.8125
5.87	2.8076171875
5.88	2.8369140625
5.89	2.8564453125
5.9	2.8515625
5.91	2.8173828125
5.92	2.8076171875
5.93	2.83203125
5.94	2.8466796875
5.95	2.861328125
5.96	2.822265625
5.97	2.8076171875
5.980004	2.8173828125
5.99	2.8515625
6.0	2.861328125
6.009996	2.8466796875
6.02	2.8076171875
6.03	2.8125
6.04	2.8466796875
6.05	2.8564453125
6.06	2.8515625
6.069996	2.8173828125
6.08	2.8076171875
6.09	2.841796875
6.100004	2.8515625
6.110004	2.8564453125
6.119996	2.8173828125
6.13	2.8076171875
6.14	2.822265625
6.15	2.8564453125
6.16	2.8564453125
6.17	2.8369140625
6.18	2.8125
6.19	2.8125
6.2	2.8466796875
6.21	2.8564453125
6.22	2.8466796875
6.23	2.802734375
6.24	2.8125
6.25	2.8369140625
6.26	2.8564453125
6.27	2.8564453125
6.28	2.8125
6.29	2.8125
6.3	2.83203125
6.31	2.8515625
6.32	2.8564453125
6.33	2.83203125
6.34	2.8125
6.35	2.822265625
6.36	2.8515625
6.369996	2.8564453125
6.38	2.841796875
6.39	2.8076171875
6.4	2.8125
6.410004	2.8466796875
6.42	2.861328125
6.43	2.841796875
6.44	2.8076171875
6.45	2.8125
6.459996	2.8369140625
6.47	2.8564453125
6.48	2.8564453125
6.490004	2.822265625
6.5	2.8076171875
6.51	2.8271484375
6.52	2.8515625
6.53	2.8564453125
6.54	2.8369140625
6.55	2.8076171875
6.56	2.8271484375
6.57	2.841796875
6.58	2.861328125
6.59	2.841796875
6.6	2.822265625
6.61	2.8125
6.620004	2.841796875
6.63	2.8564453125
6.64	2.8515625
6.649996	2.8271484375
6.66	2.8125
6.67	2.83203125
6.68	2.841796875
6.69	2.861328125
6.7	2.83203125
6.709996	2.8076171875
6.72	2.822265625
6.73	2.8466796875
6.740004	2.8564453125
6.750004	2.83203125
6.759996	2.8173828125
6.77	2.8173828125
6.78	2.8466796875
6.79	2.8564453125
6.8	2.841796875
6.81	2.8173828125
6.82	2.8125
6.83	2.8369140625
6.84	2.8515625
6.85	2.8515625
6.86	2.8173828125
6.87	2.8125
6.88	2.822265625
6.89	2.8515625
6.9	2.861328125
6.91	2.8369140625
6.92	2.8125
6.93	2.8173828125
6.94	2.8466796875
6.95	2.8564453125
6.96	2.841796875
6.97	2.822265625
6.98	2.8173828125
6.99	2.8466796875
7.0	2.8515625
7.009996	2.8515625
7.02	2.822265625
7.03	2.8076171875
7.04	2.83203125
7.050004	2.861328125
7.06	2.861328125
7.07	2.8271484375
7.08	2.8125
7.09	2.8271484375
7.099996	2.8515625
7.11	2.8466796875
7.12	2.8369140625
7.130004	2.8125
7.14	2.8173828125
7.15	2.8466796875
7.16	2.8515625
7.17	2.841796875
7.18	2.8173828125
7.19	2.8125
7.2	2.83203125
7.21	2.8564453125
7.22	2.8466796875
7.23	2.822265625
7.24	2.8125
7.25	2.8271484375
7.260004	2.8466796875
7.27	2.8515625
7.28	2.8369140625
7.289996	2.8173828125
7.3	2.8271484375
7.31	2.841796875
7.32	2.8564453125
7.33	2.841796875
7.34	2.8125
7.349996	2.822265625
7.36	2.8369140625
7.37	2.8564453125
7.380004	2.841796875
7.390004	2.8271484375
7.399996	2.822265625
7.41	2.83203125
7.42	2.8466796875
7.43	2.8466796875
7.44	2.8271484375
7.45	2.8173828125
7.46	2.8173828125
7.47	2.8515625
7.48	2.8515625
7.49	2.822265625
7.5	2.8173828125
7.51	2.8173828125
7.52	2.841796875
7.53	2.8515625
7.54	2.8466796875
7.55	2.8271484375
7.56	2.8173828125
7.57	2.8369140625
7.58	2.8466796875
7.59	2.8515625
7.6	2.8173828125
7.61	2.822265625
7.62	2.8369140625
7.63	2.8466796875
7.64	2.8564453125
7.649996	2.8271484375
7.66	2.8173828125
7.67	2.822265625
7.68	2.8466796875
7.690004	2.8466796875
7.7	2.83203125
7.71	2.8125
7.72	2.8173828125
7.73	2.8466796875
7.739996	2.8515625
7.75	2.8515625
7.76	2.822265625
7.770004	2.8173828125
7.78	2.841796875
7.79	2.8515625
7.8	2.8564453125
7.81	2.8173828125
7.82	2.8173828125
7.83	2.822265625
7.84	2.8466796875
7.85	2.8515625
7.86	2.8369140625
7.87	2.8173828125
7.88	2.822265625
7.89	2.8466796875
7.900004	2.8515625
7.91	2.8466796875
7.92	2.8173828125
7.929996	2.822265625
7.94	2.83203125
7.95	2.861328125
7.96	2.841796875
7.97	2.822265625
7.98	2.8173828125
7.989996	2.8271484375
8.0	2.8466796875
8.01	2.8515625
8.020004	2.83203125
8.030004	2.8173828125
8.039996	2.8271484375
8.05	2.8515625
8.06	2.841796875
8.07	2.8369140625
8.08	2.822265625
8.09	2.8271484375
8.1	2.8369140625
8.11	2.8466796875
8.12	2.841796875
8.13	2.8125
8.14	2.822265625
8.15	2.8369140625
8.16	2.8515625
8.17	2.8466796875
8.18	2.8271484375
8.19	2.8125
8.2	2.83203125
8.21	2.8466796875
8.22	2.8466796875
8.23	2.83203125
8.24	2.8125
8.25	2.8271484375
8.26	2.841796875
8.27	2.861328125
8.28	2.8369140625
8.289996	2.822265625
8.3	2.8173828125
8.31	2.8369140625
8.32	2.8515625
8.330004	2.8466796875
8.34	2.8271484375
8.35	2.8173828125
8.36	2.8369140625
8.37	2.8466796875
8.379996	2.8515625
8.39	2.8271484375
8.4	2.8173828125
8.410004	2.8271484375
8.42	2.8369140625
8.43	2.8466796875
8.44	2.83203125
8.45	2.822265625
8.46	2.8173828125
8.47	2.8466796875
8.48	2.8466796875
8.49	2.8369140625
8.5	2.822265625
8.51	2.8173828125
8.52	2.841796875
8.53	2.8515625
8.540004	2.8466796875
8.55	2.8173828125
8.56	2.8173828125
8.569996	2.83203125
8.58	2.841796875
8.59	2.8515625
8.6	2.8369140625
8.61	2.8173828125
8.62	2.8271484375
8.629996	2.841796875
8.64	2.8515625
8.65	2.841796875
8.660004	2.8173828125
8.670004	2.8271484375
8.679996	2.83203125
8.69	2.8466796875
8.7	2.8515625
8.71	2.8173828125
8.72	2.822265625
8.73	2.8369140625
8.74	2.8515625
8.75	2.8515625
8.76	2.83203125
8.77	2.8173828125
8.78	2.8271484375
8.79	2.8466796875
8.8	2.8515625
8.81	2.8369140625
8.82	2.8173828125
8.83	2.8271484375
8.84	2.841796875
8.85	2.8515625
8.86	2.8369140625
8.87	2.8173828125
8.88	2.8271484375
8.89	2.83203125
8.9	2.8564453125
8.91	2.841796875
8.92	2.8271484375
8.929996	2.8173828125
8.94	2.8369140625
8.95	2.8515625
8.96	2.8466796875
8.970004	2.83203125
8.98	2.822265625
8.99	2.83203125
9.0	2.8466796875
9.01	2.8466796875
9.019996	2.8369140625
9.03	2.822265625
9.04	2.8271484375
9.050004	2.841796875
9.06	2.8515625
9.07	2.841796875
9.08	2.8271484375
9.09	2.822265625
9.1	2.8369140625
9.11	2.8466796875
9.12	2.8515625
9.13	2.8271484375
9.14	2.822265625
9.15	2.83203125
9.16	2.841796875
9.17	2.8515625
9.180004	2.8271484375
9.19	2.822265625
9.2	2.8271484375
9.209996	2.841796875
9.22	2.861328125
9.23	2.841796875
9.24	2.822265625
9.25	2.8173828125
9.26	2.841796875
9.269996	2.8466796875
9.28	2.8466796875
9.29	2.8271484375
9.300004	2.8271484375
9.310004	2.8369140625
9.319996	2.8466796875
9.33	2.8515625
9.34	2.822265625
9.35	2.8173828125
9.36	2.822265625
9.37	2.8466796875
9.38	2.8466796875
9.39	2.8369140625
9.4	2.822265625
9.41	2.822265625
9.42	2.8466796875
9.43	2.8466796875
9.44	2.841796875
9.45	2.822265625
9.46	2.822265625
9.47	2.8369140625
9.48	2.841796875
9.49	2.8515625
9.5	2.822265625
9.51	2.822265625
9.52	2.83203125
9.53	2.8466796875
9.54	2.8369140625
9.55	2.8369140625
9.56	2.822265625
9.569996	2.83203125
9.58	2.8466796875
9.59	2.841796875
9.6	2.8369140625
9.610004	2.822265625
9.62	2.822265625
9.63	2.841796875
9.64	2.8515625
9.65	2.8369140625
9.659996	2.8271484375
9.67	2.822265625
9.68	2.83203125
9.690004	2.8515625
9.7	2.8369140625
9.71	2.8369140625
9.72	2.8173828125
9.73	2.83203125
9.74	2.8466796875
9.75	2.8515625
9.76	2.83203125
9.77	2.822265625
9.78	2.8369140625
9.79	2.8466796875
9.8	2.841796875
9.81	2.83203125
9.820004	2.8369140625
9.83	2.8173828125
9.84	2.8369140625
9.849996	2.8515625
9.86	2.8369140625
9.87	2.822265625
9.88	2.822265625
9.89	2.83203125
9.9	2.841796875
9.909996	2.8466796875
9.92	2.83203125
9.93	2.8271484375
9.940004	2.83203125
9.950004	2.8466796875
9.959996	2.8515625
9.97	2.83203125
9.98	2.8271484375
9.99	2.8173828125
10.0	2.8369140625
10.01	2.8515625
10.02	2.841796875
10.03	2.83203125
10.04	2.8173828125
10.05	2.841796875
10.06	2.841796875
10.07	2.841796875
10.08	2.8271484375
10.09	2.822265625
10.1	2.8271484375
10.11	2.841796875
10.12	2.8466796875
10.13	2.83203125
10.14	2.8271484375
10.15	2.8271484375
10.16	2.841796875
10.17	2.8466796875
10.18	2.841796875
10.19	2.8271484375
10.2	2.822265625
10.209996	2.841796875
10.22	2.8369140625
10.23	2.8466796875
10.24	2.8271484375
10.250004	2.8271484375
10.26	2.83203125
10.27	2.8515625
10.28	2.8466796875
10.29	2.8369140625
10.299996	2.822265625
10.31	2.83203125
10.32	2.8466796875
10.330004	2.8466796875
10.34	2.83203125
10.35	2.8173828125
10.36	2.83203125
10.37	2.841796875
10.38	2.8466796875
10.39	2.841796875
10.4	2.822265625
10.41	2.822265625
10.42	2.8271484375
10.43	2.8466796875
10.44	2.8369140625
10.45	2.8271484375
10.460004	2.8271484375
10.47	2.8369140625
10.48	2.8466796875
10.489996	2.841796875
10.5	2.841796875
10.51	2.822265625
10.52	2.8271484375
10.53	2.8466796875
10.54	2.8369140625
10.549996	2.83203125
10.56	2.83203125
10.57	2.83203125
10.580004	2.83203125
10.590004	2.8466796875
10.599996	2.841796875
10.61	2.822265625
10.62	2.822265625
10.63	2.83203125
10.64	2.8466796875
10.65	2.841796875
10.66	2.8369140625
10.67	2.8173828125
10.68	2.8369140625
10.69	2.841796875
10.7	2.8466796875
10.71	2.83203125
10.72	2.83203125
10.73	2.8271484375
10.74	2.841796875
10.75	2.8466796875
10.76	2.841796875
10.77	2.8271484375
10.78	2.8271484375
10.79	2.8369140625
10.8	2.8466796875
10.81	2.841796875
10.82	2.83203125
10.83	2.8271484375
10.84	2.8369140625
10.849996	2.8369140625
10.86	2.8466796875
10.87	2.83203125
10.88	2.83203125
10.890004	2.83203125
10.9	2.841796875
10.91	2.841796875
10.92	2.8369140625
10.93	2.83203125
10.939996	2.8271484375
10.95	2.841796875
10.96	2.8369140625
10.970004	2.841796875
10.98	2.8271484375
10.99	2.8271484375
11.0	2.8369140625
11.01	2.8466796875
11.02	2.8466796875
11.03	2.8271484375
11.04	2.8271484375
11.05	2.8369140625
11.06	2.841796875
11.07	2.8369140625
11.08	2.8369140625
11.09	2.83203125
11.100004	2.8271484375
11.11	2.8369140625
11.12	2.8466796875
11.129996	2.841796875
11.14	2.83203125
11.15	2.8271484375
11.16	2.8466796875
11.17	2.8466796875
11.18	2.841796875
11.189996	2.83203125
11.2	2.83203125
11.21	2.83203125
11.220004	2.8369140625
11.230004	2.841796875
11.239996	2.83203125
11.25	2.83203125
11.26	2.8369140625
11.27	2.8466796875
11.28	2.8466796875
11.29	2.8369140625
11.3	2.83203125
11.31	2.83203125
11.32	2.83203125
11.33	2.8515625
11.34	2.8369140625
11.35	2.83203125
11.36	2.8271484375
11.37	2.83203125
11.38	2.8466796875
11.39	2.8369140625
11.4	2.8271484375
11.41	2.8271484375
11.42	2.83203125
11.43	2.8369140625
11.44	2.841796875
11.45	2.83203125
11.46	2.83203125
11.47	2.8271484375
11.48	2.841796875
11.489996	2.8515625
11.5	2.8369140625
11.51	2.8369140625
11.52	2.8173828125
11.530004	2.841796875
11.54	2.841796875
11.55	2.8369140625
11.56	2.83203125
11.57	2.822265625
11.579996	2.8369140625
11.59	2.8369140625
11.6	2.841796875
11.610004	2.83203125
11.62	2.83203125
11.63	2.8369140625
11.64	2.841796875
11.65	2.841796875
11.66	2.83203125
11.67	2.8271484375
11.68	2.83203125
11.69	2.83203125
11.7	2.841796875
11.71	2.841796875
11.72	2.822265625
11.73	2.83203125
11.740004	2.8369140625
11.75	2.841796875
11.76	2.841796875
11.769996	2.83203125
11.78	2.83203125
11.79	2.8369140625
11.8	2.841796875
11.81	2.8466796875
11.82	2.8369140625
11.829996	2.83203125
11.84	2.822265625
11.85	2.8466796875
11.860004	2.841796875
11.870004	2.83203125
11.879996	2.8271484375
11.89	2.8271484375
11.9	2.841796875
11.91	2.841796875
11.92	2.8369140625
