Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 1000 Hz
Time (s)	Voltage (V)
0.654	3.0517578125
0.655	3.0322265625
0.656	2.98828125
0.657	2.96875
0.658	2.94921875
0.659	2.9052734375
0.66	2.8857421875
0.661	2.8466796875
0.662	2.7978515625
0.663	2.7392578125
0.664	2.7294921875
0.665	2.705078125
0.666	2.67578125
0.667	2.6318359375
0.668	2.59765625
0.669	2.5732421875
0.669996	2.548828125
0.671004	2.51953125
0.672004	2.509765625
0.673004	2.490234375
0.674004	2.470703125
0.675004	2.470703125
0.676004	2.4658203125
0.677	2.4658203125
0.678	2.4755859375
0.679	2.48046875
0.68	2.4853515625
0.681	2.5048828125
0.682	2.51953125
0.683	2.548828125
0.684	2.568359375
0.685	2.6025390625
0.686	2.626953125
0.687	2.65625
0.688	2.6953125
0.689	2.7197265625
0.69	2.744140625
0.691	2.763671875
0.692	2.841796875
0.693	2.87109375
0.694	2.8955078125
0.695	2.9150390625
0.696	2.958984375
0.697	2.9833984375
0.698	3.017578125
0.699	3.046875
0.7	3.06640625
0.701	3.0859375
0.702	3.095703125
0.703	3.095703125
0.704	3.10546875
0.705	3.1005859375
0.706	3.1005859375
0.707	3.1005859375
0.708	3.095703125
0.709	3.06640625
0.71	3.046875
0.711	3.037109375
0.711996	3.0029296875
0.713004	2.9638671875
0.714	2.94921875
0.715004	2.919921875
0.716004	2.8759765625
0.717004	2.8466796875
0.718004	2.8076171875
0.719	2.7685546875
0.72	2.7392578125
0.721	2.724609375
0.722	2.6904296875
0.723	2.6416015625
0.724	2.6220703125
0.725	2.5927734375
0.726	2.5634765625
0.727	2.5390625
0.728	2.5244140625
0.729	2.5
0.73	2.4951171875
0.731	2.4853515625
0.732	2.4853515625
0.733	2.48046875
0.734	2.48046875
0.735	2.48046875
0.736	2.4951171875
0.737	2.509765625
0.738	2.529296875
0.739	2.548828125
0.74	2.5634765625
0.741	2.59765625
0.742	2.626953125
0.743	2.646484375
0.744	2.6904296875
0.745	2.71484375
0.746	2.7392578125
0.747	2.7783203125
0.748	2.8173828125
0.749	2.8564453125
0.75	2.880859375
0.751	2.91015625
0.752	2.94921875
0.753	2.96875
0.754	2.9931640625
0.755004	3.0322265625
0.756	3.046875
0.757004	3.0615234375
0.758004	3.06640625
0.759004	3.0908203125
0.760004	3.1005859375
0.761004	3.095703125
0.762	3.1005859375
0.763	3.0908203125
0.764	3.0859375
0.765	3.0712890625
0.766	3.0419921875
0.767	3.02734375
0.768	3.0078125
0.769	2.9638671875
0.77	2.9541015625
0.771	2.9248046875
0.772	2.880859375
0.773	2.861328125
0.774	2.8271484375
0.775	2.7880859375
0.776	2.734375
0.777	2.7392578125
0.778	2.7001953125
0.779	2.6708984375
0.78	2.626953125
0.781	2.6025390625
0.782	2.5732421875
0.783	2.55859375
0.784	2.5341796875
0.785	2.5341796875
0.786	2.5
0.787	2.4951171875
0.788	2.490234375
0.789	2.4853515625
0.79	2.490234375
0.791	2.5
0.792	2.509765625
0.793	2.5048828125
0.794	2.5341796875
0.795	2.55859375
0.796	2.5732421875
0.797	2.587890625
0.797996	2.6220703125
0.799004	2.65625
0.800004	2.6904296875
0.801004	2.705078125
0.802004	2.734375
0.803004	2.7734375
0.804004	2.8125
0.805	2.8515625
0.806	2.8857421875
0.807	2.9052734375
0.808	2.9248046875
0.809	2.9541015625
0.81	2.98828125
0.811	3.0078125
0.812	3.0322265625
0.813	3.0517578125
0.814	3.06640625
0.815	3.076171875
0.816	3.076171875
0.817	3.0859375
0.818	3.0859375
0.819	3.076171875
0.82	3.0712890625
0.821	3.056640625
0.822	3.0419921875
0.823	3.0224609375
0.824	2.998046875
0.825	2.9736328125
0.826	2.939453125
0.827	2.9248046875
0.828	2.8955078125
0.829	2.861328125
0.83	2.822265625
0.831	2.783203125
0.832	2.7587890625
0.833	2.7294921875
0.834	2.7099609375
0.835	2.67578125
0.836	2.6513671875
0.837	2.6220703125
0.838	2.5830078125
0.839	2.568359375
0.839996	2.55859375
0.841004	2.5341796875
0.842	2.5244140625
0.843004	2.5146484375
0.844004	2.5048828125
0.845004	2.4951171875
0.846004	2.5
0.847	2.5048828125
0.848	2.509765625
0.849	2.5244140625
0.85	2.5390625
0.851	2.5634765625
0.852	2.578125
0.853	2.5927734375
0.854	2.6171875
0.855	2.6416015625
0.856	2.6904296875
0.857	2.71484375
0.858	2.724609375
0.859	2.75390625
0.86	2.7880859375
0.861	2.841796875
0.862	2.8662109375
0.863	2.890625
0.864	2.9248046875
0.865	2.9443359375
0.866	2.9638671875
0.867	2.998046875
0.868	3.0126953125
0.869	3.037109375
0.87	3.046875
0.871	3.0517578125
0.872	3.06640625
0.873	3.06640625
0.874	3.06640625
0.875	3.06640625
0.876	3.06640625
0.877	3.0517578125
0.878	3.02734375
0.879	3.0126953125
0.88	3.0029296875
0.881	2.9638671875
0.882	2.94921875
0.883004	2.9296875
0.884	2.890625
0.885004	2.87109375
0.886004	2.8369140625
0.887004	2.8173828125
0.888004	2.7587890625
0.889004	2.7294921875
0.89	2.7197265625
0.891	2.6953125
0.892	2.65625
0.893	2.6220703125
0.894	2.6123046875
0.895	2.578125
0.896	2.5634765625
0.897	2.5439453125
0.898	2.5341796875
0.899	2.5244140625
0.9	2.51953125
0.901	2.5146484375
0.902	2.5146484375
0.903	2.5048828125
0.904	2.5244140625
0.905	2.5341796875
0.906	2.5390625
0.907	2.5732421875
0.908	2.5732421875
0.909	2.59765625
0.91	2.6220703125
0.911	2.646484375
0.912	2.666015625
0.913	2.705078125
0.914	2.7197265625
0.915	2.7587890625
0.916	2.783203125
0.917	2.8271484375
0.918	2.8564453125
0.919	2.8857421875
0.92	2.9052734375
0.921	2.9345703125
0.922	2.958984375
0.923	2.978515625
0.924	3.0078125
0.925	3.02734375
0.925996	3.0419921875
0.927004	3.056640625
0.928004	3.0615234375
0.929004	3.0615234375
0.930004	3.06640625
0.931004	3.0712890625
0.932004	3.056640625
0.933	3.0419921875
0.934	3.0322265625
0.935	3.0078125
0.936	2.9931640625
0.937	2.9736328125
0.938	2.9443359375
0.939	2.9248046875
0.94	2.91015625
0.941	2.87109375
0.942	2.83203125
0.943	2.8173828125
0.944	2.7685546875
0.945	2.734375
0.946	2.7294921875
0.947	2.7001953125
0.948	2.6806640625
0.949	2.6318359375
0.95	2.6171875
0.951	2.587890625
0.952	2.5732421875
0.953	2.5634765625
0.954	2.548828125
0.955	2.529296875
0.956	2.5244140625
0.957	2.5146484375
0.958	2.5146484375
0.959	2.5146484375
0.96	2.5244140625
0.961	2.5341796875
0.962	2.548828125
0.963	2.568359375
0.964	2.5830078125
0.965	2.5927734375
0.966	2.6220703125
0.967	2.65625
0.967996	2.6708984375
0.969004	2.7001953125
0.97	2.7099609375
0.971004	2.734375
0.972004	2.783203125
0.973004	2.8271484375
0.974004	2.8515625
0.975	2.87109375
0.976	2.9052734375
0.977	2.919921875
0.978	2.94921875
0.979	2.9736328125
0.98	2.98828125
0.981	3.0126953125
0.982	3.0322265625
0.983	3.0322265625
0.984	3.0517578125
0.985	3.056640625
0.986	3.056640625
0.987	3.0517578125
0.988	3.0517578125
0.989	3.046875
0.99	3.02734375
0.991	3.0126953125
0.992	2.9931640625
0.993	2.9638671875
0.994	2.9541015625
0.995	2.9345703125
0.996	2.900390625
0.997	2.8759765625
0.998	2.861328125
0.999	2.8173828125
1.0	2.7734375
1.001	2.75390625
1.002	2.734375
1.003	2.71484375
1.004	2.6806640625
1.005	2.6513671875
1.006	2.626953125
1.007	2.6025390625
1.008	2.587890625
1.009	2.5732421875
1.01	2.5537109375
1.011004	2.5439453125
1.012	2.5341796875
1.013004	2.5244140625
1.014004	2.5244140625
1.015004	2.529296875
1.016004	2.5341796875
1.017004	2.5439453125
1.018	2.55859375
1.019	2.568359375
1.02	2.5830078125
1.021	2.59765625
1.022	2.6171875
1.023	2.63671875
1.024	2.6708984375
1.025	2.7001953125
1.026	2.71484375
1.027	2.734375
1.028	2.7685546875
1.029	2.802734375
1.03	2.841796875
1.031	2.8564453125
1.032	2.880859375
1.033	2.919921875
1.034	2.939453125
1.035	2.958984375
1.036	2.9833984375
1.037	3.0029296875
1.038	3.0224609375
1.039	3.02734375
1.04	3.037109375
1.041	3.046875
1.042	3.056640625
1.043	3.046875
1.044	3.037109375
1.045	3.0322265625
1.046	3.0224609375
1.047	3.0029296875
1.048	2.9931640625
1.049	2.96875
1.05	2.94921875
1.051	2.9296875
1.052	2.9150390625
1.053	2.8759765625
1.053996	2.8515625
1.055004	2.8369140625
1.056004	2.7978515625
1.057004	2.744140625
1.058004	2.734375
1.059004	2.724609375
1.060004	2.6953125
1.061	2.666015625
1.062	2.6318359375
1.063	2.6171875
1.064	2.5927734375
1.065	2.578125
1.066	2.568359375
1.067	2.5537109375
1.068	2.548828125
1.069	2.5390625
1.07	2.5390625
1.071	2.5341796875
1.072	2.5390625
1.073	2.5537109375
1.074	2.5537109375
1.075	2.5732421875
1.076	2.578125
1.077	2.6025390625
1.078	2.6123046875
1.079	2.646484375
1.08	2.65625
1.081	2.6806640625
1.082	2.71484375
1.083	2.734375
1.084	2.763671875
1.085	2.802734375
1.086	2.822265625
1.087	2.8662109375
1.088	2.8857421875
1.089	2.9052734375
1.09	2.9296875
1.091	2.9541015625
1.092	2.96875
1.093	2.98828125
1.094	3.0078125
1.095	3.017578125
1.095996	3.02734375
1.097004	3.037109375
1.098	3.0419921875
1.099004	3.037109375
1.100004	3.0322265625
1.101004	3.02734375
1.102004	3.0126953125
1.103	3.0029296875
1.104	2.98828125
1.105	2.9736328125
1.106	2.9443359375
1.107	2.9248046875
1.108	2.91015625
1.109	2.890625
1.11	2.8564453125
1.111	2.83203125
1.112	2.802734375
1.113	2.7587890625
1.114	2.734375
1.115	2.7294921875
1.116	2.7099609375
1.117	2.6806640625
1.118	2.6513671875
1.119	2.626953125
1.12	2.6025390625
1.121	2.5830078125
1.122	2.578125
1.123	2.5634765625
1.124	2.5634765625
1.125	2.548828125
1.126	2.5537109375
1.127	2.5537109375
1.128	2.548828125
1.129	2.5537109375
1.13	2.568359375
1.131	2.568359375
1.132	2.578125
1.133	2.607421875
1.134	2.6220703125
1.135	2.6318359375
1.136	2.6611328125
1.137	2.685546875
1.138	2.7099609375
1.139004	2.7294921875
1.14	2.7587890625
1.141004	2.7880859375
1.142004	2.8271484375
1.143004	2.8466796875
1.144004	2.8759765625
1.145004	2.900390625
1.146	2.91015625
1.147	2.939453125
1.148	2.9541015625
1.149	2.978515625
1.15	2.9931640625
1.151	3.0078125
1.152	3.0224609375
1.153	3.02734375
1.154	3.02734375
1.155	3.0322265625
1.156	3.0322265625
1.157	3.0224609375
1.158	3.0078125
1.159	3.0078125
1.16	2.9833984375
1.161	2.9638671875
1.162	2.9541015625
1.163	2.9248046875
1.164	2.91015625
1.165	2.8857421875
1.166	2.861328125
1.167	2.8466796875
1.168	2.8173828125
1.169	2.7685546875
1.17	2.744140625
1.171	2.7294921875
1.172	2.7197265625
1.173	2.6904296875
1.174	2.65625
1.175	2.6318359375
1.176	2.6220703125
1.177	2.59765625
1.178	2.5732421875
1.179	2.568359375
1.18	2.55859375
1.181	2.55859375
1.181996	2.55859375
1.183004	2.55859375
1.184004	2.548828125
1.185004	2.55859375
1.186004	2.5732421875
1.187004	2.5732421875
1.188004	2.5830078125
1.189	2.6123046875
1.19	2.6220703125
1.191	2.63671875
1.192	2.6611328125
1.193	2.6904296875
1.194	2.7099609375
1.195	2.7197265625
1.196	2.7587890625
1.197	2.7880859375
1.198	2.8125
1.199	2.8466796875
1.2	2.87109375
1.201	2.8955078125
1.202	2.900390625
1.203	2.9248046875
1.204	2.94921875
1.205	2.96875
1.206	2.98828125
1.207	2.9931640625
1.208	3.0078125
1.209	3.017578125
1.21	3.0224609375
1.211	3.0224609375
1.212	3.0224609375
1.213	3.0126953125
1.214	3.0029296875
1.215	2.998046875
1.216	2.98828125
1.217	2.96875
1.218	2.9541015625
1.219	2.919921875
1.22	2.91015625
1.221	2.900390625
1.222	2.8662109375
1.223	2.841796875
1.223996	2.8173828125
1.225004	2.783203125
1.226	2.7587890625
1.227004	2.7294921875
1.228004	2.7197265625
1.229004	2.6953125
1.230004	2.6708984375
1.231	2.6416015625
1.232	2.6318359375
1.233	2.6123046875
1.234	2.5927734375
1.235	2.578125
1.236	2.5732421875
1.237	2.5732421875
1.238	2.55859375
1.239	2.568359375
1.24	2.568359375
1.241	2.5634765625
1.242	2.5732421875
1.243	2.578125
1.244	2.587890625
1.245	2.6123046875
1.246	2.6171875
1.247	2.63671875
1.248	2.666015625
1.249	2.6953125
1.25	2.705078125
1.251	2.7197265625
1.252	2.7392578125
1.253	2.783203125
1.254	2.8125
1.255	2.8369140625
1.256	2.8564453125
1.257	2.880859375
1.258	2.900390625
1.259	2.9150390625
1.26	2.9345703125
1.261	2.9541015625
1.262	2.9736328125
1.263	2.98828125
1.264	3.0029296875
1.265	3.0029296875
1.266	3.0078125
1.267004	3.0029296875
1.268	3.0078125
1.269004	3.0078125
1.270004	2.9931640625
1.271004	2.98828125
1.272004	2.978515625
1.273004	2.9638671875
1.274	2.9443359375
1.275	2.9345703125
1.276	2.9052734375
1.277	2.900390625
1.278	2.87109375
1.279	2.8369140625
1.28	2.8173828125
1.281	2.79296875
1.282	2.763671875
1.283	2.734375
1.284	2.7197265625
1.285	2.7099609375
1.286	2.6806640625
1.287	2.6513671875
1.288	2.6318359375
1.289	2.6171875
1.29	2.5927734375
1.291	2.587890625
1.292	2.5830078125
1.293	2.578125
1.294	2.568359375
1.295	2.5732421875
1.296	2.568359375
1.297	2.5732421875
1.298	2.5732421875
1.299	2.5830078125
1.3	2.5927734375
1.301	2.6123046875
